ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
2025,1,1,885,1236,351
2026,1,0,14,0,-14
2027,1,1,754,1490,736
2028,1,1,92,1228,1136
2029,1,0,52,0,-52
2030,0,0,31,0,-31
2031,1,1,401,3816,3415
2032,1,1,298,2080,1782
2033,1,0,64,0,-64
2034,0,0,31,0,-31
2035,1,0,94,0,-94
2036,1,1,361,1241,880
2037,0,0,14,0,-14
2038,1,0,27,0,-27
2039,0,0,36,0,-36
2040,1,0,17,0,-17
2041,1,1,145,1810,1665
2042,1,0,80,0,-80
2043,1,0,79,0,-79
2044,1,0,45,0,-45
2045,1,1,213,1484,1271
2046,1,1,41,1696,1655
2047,1,1,249,1916,1667
2048,1,0,15,0,-15
2049,0,0,57,0,-57
2050,1,0,6,0,-6
2051,0,0,25,0,-25
2052,1,0,55,0,-55
2053,0,0,4,0,-4
2054,1,1,433,1762,1329
2055,0,0,17,0,-17
2056,0,0,117,0,-117
2057,1,0,16,0,-16
2058,1,0,20,0,-20
2059,1,0,8,0,-8
2060,1,0,5,0,-5
2061,0,0,6,0,-6
2062,0,0,31,0,-31
2063,0,0,111,0,-111
2064,1,0,74,0,-74
2065,1,0,6,0,-6
2066,0,0,41,0,-41
2067,1,1,201,1258,1057
2068,1,1,353,1217,864
2069,1,0,74,0,-74
2070,1,1,285,1321,1036
2071,0,0,12,0,-12
2072,1,1,1102,2893,1791
2073,1,0,5,0,-5
2074,1,1,1799,1360,-439
2075,1,0,18,0,-18
2076,0,0,22,0,-22
2077,0,0,22,0,-22
2078,1,1,166,1463,1297
2079,1,1,739,1220,481
2080,1,0,29,0,-29
2081,0,0,56,0,-56
2082,1,1,465,1491,1026
2083,0,0,37,0,-37
2084,1,0,40,0,-40
2085,1,0,34,0,-34
2086,1,0,26,0,-26
2087,1,0,3,0,-3
2088,1,1,74,1678,1604
2089,1,1,620,1550,930
2090,0,0,10,0,-10
2091,0,0,10,0,-10
2092,1,0,83,0,-83
2093,0,0,38,0,-38
2094,0,0,75,0,-75
2095,1,1,118,1316,1198
2096,0,0,20,0,-20
2097,0,0,6,0,-6
2098,0,0,53,0,-53
2099,1,0,2,0,-2
2100,0,0,28,0,-28
2101,1,0,0,0,0
2102,1,0,88,0,-88
2103,0,0,8,0,-8
2104,1,1,577,2423,1846
2105,0,0,111,0,-111
2106,1,0,1,0,-1
2107,0,0,58,0,-58
2108,1,1,1447,1211,-236
2109,1,1,1393,4098,2705
2110,0,0,0,0,0
2111,1,1,391,1318,927
2112,1,1,970,1229,259
2113,1,0,15,0,-15
2114,0,0,149,0,-149
2115,1,1,302,1430,1128
2116,0,0,31,0,-31
2117,1,0,57,0,-57
2118,1,1,1136,1215,79
2119,0,0,50,0,-50
2120,0,0,128,0,-128
2121,0,0,34,0,-34
2122,1,0,9,0,-9
2123,0,0,28,0,-28
2124,0,0,9,0,-9
2125,0,0,5,0,-5
2126,0,0,188,0,-188
2127,1,1,1002,1509,507
2128,0,0,47,0,-47
2129,0,0,76,0,-76
2130,1,0,23,0,-23
2131,0,0,32,0,-32
2132,1,0,25,0,-25
2133,1,0,80,0,-80
2134,1,0,79,0,-79
2135,1,1,720,1595,875
2136,1,0,0,0,0
2137,1,1,489,1451,962
2138,0,0,2,0,-2
2139,1,1,929,1483,554
2140,1,1,596,1415,819
2141,0,0,18,0,-18
2142,1,1,27,1527,1500
2143,1,0,16,0,-16
2144,1,1,475,1608,1133
2145,0,0,42,0,-42
2146,0,0,44,0,-44
2147,0,0,15,0,-15
2148,0,0,41,0,-41
2149,0,0,164,0,-164
2150,0,0,15,0,-15
2151,1,1,241,1835,1594
2152,1,0,24,0,-24
2153,1,0,8,0,-8
2154,1,0,89,0,-89
2155,0,0,12,0,-12
2156,1,1,190,1359,1169
2157,0,0,4,0,-4
2158,0,0,22,0,-22
2159,0,0,64,0,-64
2160,1,0,9,0,-9
2161,1,1,388,1708,1320
2162,0,0,114,0,-114
2163,0,0,58,0,-58
2164,1,1,171,2068,1897
2165,1,1,184,1804,1620
2166,1,1,4524,1212,-3312
2167,1,1,372,1731,1359
2168,1,1,150,1231,1081
2169,1,0,29,0,-29
2170,0,0,61,0,-61
2171,1,1,1521,3131,1610
2172,1,1,166,1765,1599
2173,0,0,58,0,-58
2174,1,0,149,0,-149
2175,0,0,25,0,-25
2176,0,0,126,0,-126
2177,1,1,387,1230,843
2178,0,0,3,0,-3
2179,1,0,79,0,-79
2180,1,0,78,0,-78
2181,0,0,92,0,-92
2182,1,0,42,0,-42
2183,1,1,791,2399,1608
2184,1,0,35,0,-35
2185,0,0,33,0,-33
2186,1,1,882,1255,373
2187,1,0,28,0,-28
2188,1,0,150,0,-150
2189,1,1,428,1264,836
2190,1,1,1162,1250,88
2191,1,0,10,0,-10
2192,0,0,8,0,-8
2193,1,0,7,0,-7
2194,0,0,102,0,-102
2195,1,0,8,0,-8
2196,1,1,261,1280,1019
2197,0,0,109,0,-109
2198,1,0,35,0,-35
2199,0,0,39,0,-39
2200,1,0,44,0,-44
2201,1,1,1219,1386,167
2202,1,1,246,1352,1106
2203,1,0,83,0,-83
2204,0,0,12,0,-12
2205,1,1,196,1697,1501
2206,1,0,20,0,-20
2207,1,1,162,2299,2137
2208,1,0,21,0,-21
2209,0,0,19,0,-19
2210,1,1,285,1481,1196
2211,0,0,49,0,-49
2212,0,0,216,0,-216
2213,1,0,73,0,-73
2214,1,0,45,0,-45
2215,0,0,75,0,-75
2216,1,1,1414,2155,741
2217,0,0,53,0,-53
2218,0,0,28,0,-28
2219,1,0,54,0,-54
2220,1,0,24,0,-24
2221,1,1,555,1257,702
2222,1,1,1138,1299,161
2223,1,1,176,1565,1389
2224,0,0,120,0,-120
2225,0,0,19,0,-19
2226,1,1,744,4427,3683
2227,1,1,288,1577,1289
2228,1,0,21,0,-21
2229,1,1,319,1536,1217
2230,1,1,522,1674,1152
2231,1,1,149,1298,1149
2232,0,0,1,0,-1
2233,0,0,9,0,-9
2234,1,1,260,1214,954
2235,1,1,734,2059,1325
2236,0,0,35,0,-35
2237,0,0,21,0,-21
2238,1,0,40,0,-40
2239,1,0,101,0,-101
2240,1,0,65,0,-65
2241,0,0,106,0,-106
2242,1,1,230,1200,970
2243,1,0,42,0,-42
2244,1,1,408,2265,1857
2245,0,0,41,0,-41
2246,1,1,72,1631,1559
2247,1,1,487,1862,1375
2248,1,1,304,1368,1064
2249,1,0,109,0,-109
2250,0,0,98,0,-98
2251,0,0,43,0,-43
2252,0,0,41,0,-41
2253,0,0,254,0,-254
2254,0,0,20,0,-20
2255,0,0,15,0,-15
2256,1,1,713,1303,590
2257,1,0,112,0,-112
2258,1,1,369,1942,1573
2259,1,0,6,0,-6
2260,0,0,28,0,-28
2261,1,0,61,0,-61
2262,1,1,138,1283,1145
2263,0,0,81,0,-81
2264,1,0,102,0,-102
2265,1,0,0,0,0
2266,0,0,151,0,-151
2267,1,1,134,1664,1530
2268,0,0,125,0,-125
2269,1,0,11,0,-11
2270,1,1,774,1503,729
2271,1,0,48,0,-48
2272,0,0,60,0,-60
2273,0,0,109,0,-109
2274,1,1,344,1493,1149
2275,0,0,4,0,-4
2276,0,0,16,0,-16
2277,0,0,8,0,-8
2278,1,0,97,0,-97
2279,0,0,122,0,-122
2280,0,0,56,0,-56
2281,1,0,92,0,-92
2282,1,0,10,0,-10
2283,0,0,18,0,-18
2284,1,1,291,1391,1100
2285,0,0,53,0,-53
2286,1,1,666,1673,1007
2287,0,0,121,0,-121
2288,0,0,37,0,-37
2289,0,0,75,0,-75
2290,0,0,9,0,-9
2291,0,0,181,0,-181
2292,1,1,429,1746,1317
2293,1,1,198,1296,1098
2294,1,1,948,1526,578
2295,1,0,125,0,-125
2296,0,0,9,0,-9
2297,1,1,33,1373,1340
2298,0,0,30,0,-30
2299,0,0,3,0,-3
2300,0,0,2,0,-2
2301,1,0,49,0,-49
2302,1,1,417,1231,814
2303,0,0,78,0,-78
2304,0,0,17,0,-17
2305,1,1,363,1449,1086
2306,1,1,1187,1262,75
2307,1,1,776,1619,843
2308,1,0,18,0,-18
2309,0,0,115,0,-115
2310,1,0,25,0,-25
2311,1,1,261,1222,961
2312,0,0,24,0,-24
2313,0,0,64,0,-64
2314,1,1,106,1347,1241
2315,1,0,39,0,-39
2316,1,0,119,0,-119
2317,1,1,158,1611,1453
2318,0,0,37,0,-37
2319,1,1,236,1410,1174
2320,1,1,131,2351,2220
2321,1,0,53,0,-53
2322,0,0,59,0,-59
2323,1,1,579,1749,1170
2324,0,0,25,0,-25
2325,0,0,62,0,-62
2326,1,1,1257,1955,698
2327,0,0,18,0,-18
2328,1,0,43,0,-43
2329,1,0,127,0,-127
2330,0,0,89,0,-89
2331,1,0,62,0,-62
2332,1,0,8,0,-8
2333,0,0,8,0,-8
2334,1,0,67,0,-67
2335,1,1,79,1338,1259
2336,1,0,29,0,-29
2337,1,1,946,1363,417
2338,0,0,56,0,-56
2339,0,0,106,0,-106
2340,0,0,54,0,-54
2341,1,1,115,1302,1187
2342,1,1,135,1212,1077
2343,0,0,36,0,-36
2344,0,0,190,0,-190
2345,1,1,262,1803,1541
2346,0,0,115,0,-115
2347,1,1,777,1221,444
2348,0,0,82,0,-82
2349,0,0,27,0,-27
2350,0,0,8,0,-8
2351,0,0,38,0,-38
2352,1,1,168,1807,1639
2353,1,0,161,0,-161
2354,0,0,42,0,-42
2355,1,0,66,0,-66
2356,1,0,0,0,0
2357,1,1,266,1671,1405
2358,1,1,117,1225,1108
2359,0,0,3,0,-3
2360,1,1,1667,1260,-407
2361,0,0,33,0,-33
2362,1,0,104,0,-104
2363,1,0,115,0,-115
2364,1,0,98,0,-98
2365,0,0,22,0,-22
2366,0,0,20,0,-20
2367,1,1,236,1241,1005
2368,1,0,29,0,-29
2369,1,0,9,0,-9
2370,0,0,58,0,-58
2371,1,1,37,1518,1481
2372,1,1,583,1237,654
2373,0,0,15,0,-15
2374,0,0,17,0,-17
2375,1,0,21,0,-21
2376,0,0,74,0,-74
2377,0,0,37,0,-37
2378,1,1,113,1324,1211
2379,0,0,106,0,-106
2380,0,0,76,0,-76
2381,0,0,27,0,-27
2382,1,1,292,1882,1590
2383,0,0,68,0,-68
2384,1,0,82,0,-82
2385,1,1,225,4160,3935
2386,0,0,14,0,-14
2387,1,1,562,1344,782
2388,1,0,45,0,-45
2389,1,1,501,1664,1163
2390,1,1,2247,1361,-886
2391,1,0,96,0,-96
2392,1,1,394,1355,961
2393,1,1,444,1845,1401
2394,0,0,60,0,-60
2395,0,0,2,0,-2
2396,1,0,52,0,-52
2397,0,0,60,0,-60
2398,1,0,6,0,-6
2399,1,1,750,1266,516
2400,0,0,8,0,-8
2401,1,0,25,0,-25
2402,0,0,53,0,-53
2403,1,1,400,1233,833
2404,1,1,999,1430,431
2405,0,0,36,0,-36
2406,0,0,42,0,-42
2407,1,0,81,0,-81
2408,0,0,23,0,-23
2409,1,1,423,1281,858
2410,1,1,1086,2713,1627
2411,1,0,40,0,-40
2412,1,0,85,0,-85
2413,0,0,7,0,-7
2414,0,0,0,0,0
2415,1,0,22,0,-22
2416,0,0,157,0,-157
2417,0,0,54,0,-54
2418,0,0,22,0,-22
2419,0,0,7,0,-7
2420,0,0,18,0,-18
2421,1,1,340,1491,1151
2422,1,1,1049,1976,927
2423,1,1,225,1607,1382
2424,0,0,98,0,-98
2425,1,0,38,0,-38
2426,1,1,1525,1286,-239
2427,1,1,351,1551,1200
2428,1,1,1716,1382,-334
2429,1,1,2795,1336,-1459
2430,0,0,27,0,-27
2431,0,0,9,0,-9
2432,1,1,286,1240,954
2433,1,0,63,0,-63
2434,0,0,17,0,-17
2435,1,1,656,2792,2136
2436,0,0,36,0,-36
2437,0,0,0,0,0
2438,0,0,4,0,-4
2439,0,0,73,0,-73
2440,1,0,28,0,-28
2441,1,1,474,1792,1318
2442,0,0,17,0,-17
2443,1,0,45,0,-45
2444,1,1,161,1882,1721
2445,1,1,178,1200,1022
2446,1,0,3,0,-3
2447,1,1,292,1362,1070
2448,1,0,45,0,-45
2449,1,0,42,0,-42
2450,1,0,33,0,-33
2451,1,1,930,1949,1019
2452,1,0,5,0,-5
2453,0,0,34,0,-34
2454,0,0,25,0,-25
2455,0,0,3,0,-3
2456,1,0,2,0,-2
2457,1,0,113,0,-113
2458,1,0,27,0,-27
2459,0,0,38,0,-38
2460,1,1,1191,1354,163
2461,1,1,113,1359,1246
2462,1,1,610,1346,736
2463,1,1,84,2095,2011
2464,0,0,239,0,-239
2465,1,0,39,0,-39
2466,1,0,44,0,-44
2467,0,0,43,0,-43
2468,1,0,36,0,-36
2469,0,0,29,0,-29
2470,1,1,70,1262,1192
2471,1,1,765,1244,479
2472,1,0,3,0,-3
2473,1,1,78,1230,1152
2474,0,0,18,0,-18
2475,1,1,428,1594,1166
2476,0,0,24,0,-24
2477,0,0,7,0,-7
2478,0,0,104,0,-104
2479,1,1,237,1648,1411
2480,0,0,57,0,-57
2481,1,0,27,0,-27
2482,1,1,799,2208,1409
2483,1,0,30,0,-30
2484,1,1,185,1491,1306
2485,1,1,940,2036,1096
2486,1,1,355,1272,917
2487,0,0,49,0,-49
2488,1,0,5,0,-5
2489,0,0,48,0,-48
2490,1,0,15,0,-15
2491,0,0,0,0,0
2492,0,0,51,0,-51
2493,0,0,55,0,-55
2494,0,0,97,0,-97
2495,1,1,129,2160,2031
2496,1,1,1018,1452,434
2497,0,0,97,0,-97
2498,1,1,201,1261,1060
2499,1,0,15,0,-15
2500,1,1,279,1908,1629
2501,0,0,114,0,-114
2502,0,0,4,0,-4
2503,1,0,16,0,-16
2504,0,0,88,0,-88
2505,1,0,38,0,-38
2506,1,0,94,0,-94
2507,1,1,114,1424,1310
2508,0,0,1,0,-1
2509,1,0,50,0,-50
2510,1,1,365,1326,961
2511,1,1,256,1423,1167
2512,0,0,55,0,-55
2513,1,1,121,1250,1129
2514,0,0,132,0,-132
2515,1,0,14,0,-14
2516,1,1,344,1987,1643
2517,0,0,32,0,-32
2518,1,1,162,1246,1084
2519,0,0,39,0,-39
2520,0,0,214,0,-214
2521,0,0,53,0,-53
2522,0,0,84,0,-84
2523,1,0,3,0,-3
2524,1,1,150,1316,1166
2525,0,0,24,0,-24
2526,1,1,447,1243,796
2527,1,1,99,1336,1237
2528,1,1,211,1280,1069
2529,1,0,53,0,-53
2530,0,0,40,0,-40
2531,1,1,470,1207,737
2532,1,0,15,0,-15
2533,1,1,637,1552,915
2534,1,1,158,1416,1258
2535,1,0,67,0,-67
2536,1,0,10,0,-10
2537,0,0,48,0,-48
2538,1,1,498,1428,930
2539,1,1,972,2186,1214
2540,0,0,49,0,-49
2541,0,0,8,0,-8
2542,0,0,47,0,-47
2543,1,1,1247,1859,612
2544,1,0,2,0,-2
2545,1,0,1,0,-1
2546,0,0,46,0,-46
2547,0,0,4,0,-4
2548,1,0,5,0,-5
2549,0,0,84,0,-84
2550,0,0,48,0,-48
2551,0,0,20,0,-20
2552,0,0,60,0,-60
2553,1,1,304,1298,994
2554,1,1,408,1708,1300
2555,1,0,9,0,-9
2556,0,0,16,0,-16
2557,0,0,44,0,-44
2558,1,0,25,0,-25
2559,1,0,65,0,-65
2560,0,0,11,0,-11
2561,1,0,4,0,-4
2562,1,0,40,0,-40
2563,0,0,24,0,-24
2564,0,0,18,0,-18
2565,0,0,45,0,-45
2566,1,0,6,0,-6
2567,1,1,1610,1648,38
2568,0,0,39,0,-39
2569,1,1,153,2032,1879
2570,1,1,139,2640,2501
2571,1,0,8,0,-8
2572,1,1,319,2024,1705
2573,1,0,26,0,-26
2574,0,0,16,0,-16
2575,1,0,5,0,-5
2576,1,0,18,0,-18
2577,0,0,104,0,-104
2578,0,0,111,0,-111
2579,0,0,42,0,-42
2580,0,0,30,0,-30
2581,0,0,84,0,-84
2582,0,0,11,0,-11
2583,1,0,206,0,-206
2584,1,0,43,0,-43
2585,1,0,56,0,-56
2586,1,1,332,1345,1013
2587,0,0,32,0,-32
2588,0,0,4,0,-4
2589,1,1,554,1244,690
2590,0,0,22,0,-22
2591,1,0,23,0,-23
2592,1,0,64,0,-64
2593,1,1,338,1415,1077
2594,0,0,129,0,-129
2595,0,0,48,0,-48
2596,1,1,715,1252,537
2597,1,0,12,0,-12
2598,1,1,500,1731,1231
2599,1,1,442,1506,1064
2600,0,0,73,0,-73
2601,1,1,103,1311,1208
2602,0,0,22,0,-22
2603,1,0,8,0,-8
2604,0,0,2,0,-2
2605,0,0,69,0,-69
2606,1,1,133,1663,1530
2607,1,1,3142,1674,-1468
2608,0,0,138,0,-138
2609,0,0,258,0,-258
2610,1,1,372,1273,901
2611,1,0,25,0,-25
2612,0,0,12,0,-12
2613,0,0,95,0,-95
2614,1,1,1556,2626,1070
2615,1,0,0,0,0
2616,1,0,53,0,-53
2617,0,0,0,0,0
2618,1,1,1992,1458,-534
2619,1,0,121,0,-121
2620,0,0,20,0,-20
2621,0,0,24,0,-24
2622,0,0,8,0,-8
2623,1,1,83,2208,2125
2624,0,0,53,0,-53
2625,0,0,270,0,-270
2626,1,0,55,0,-55
2627,1,1,234,1412,1178
2628,0,0,25,0,-25
2629,1,0,38,0,-38
2630,1,0,83,0,-83
2631,1,0,88,0,-88
2632,1,0,17,0,-17
2633,0,0,30,0,-30
2634,1,0,41,0,-41
2635,1,0,10,0,-10
2636,0,0,89,0,-89
2637,1,1,797,1384,587
2638,1,0,40,0,-40
2639,1,0,15,0,-15
2640,0,0,51,0,-51
2641,1,0,104,0,-104
2642,0,0,173,0,-173
2643,1,0,42,0,-42
2644,1,1,298,1226,928
2645,0,0,178,0,-178
2646,0,0,4,0,-4
2647,1,0,1,0,-1
2648,1,0,7,0,-7
2649,1,1,315,1232,917
2650,0,0,18,0,-18
2651,1,0,54,0,-54
2652,0,0,37,0,-37
2653,0,0,45,0,-45
2654,0,0,148,0,-148
2655,0,0,15,0,-15
2656,0,0,21,0,-21
2657,0,0,44,0,-44
2658,1,1,285,1996,1711
2659,1,0,78,0,-78
2660,0,0,180,0,-180
2661,0,0,76,0,-76
2662,1,1,762,1366,604
2663,1,1,1895,1313,-582
2664,0,0,15,0,-15
2665,1,0,299,0,-299
2666,1,1,117,1366,1249
2667,1,1,305,1380,1075
2668,1,1,56,1261,1205
2669,0,0,39,0,-39
2670,0,0,8,0,-8
2671,0,0,106,0,-106
2672,0,0,40,0,-40
2673,1,0,33,0,-33
2674,0,0,15,0,-15
2675,1,0,110,0,-110
2676,1,1,561,2036,1475
2677,0,0,14,0,-14
2678,1,1,640,1758,1118
2679,1,0,60,0,-60
2680,0,0,35,0,-35
2681,1,0,159,0,-159
2682,0,0,34,0,-34
2683,0,0,13,0,-13
2684,0,0,6,0,-6
2685,1,0,7,0,-7
2686,1,1,120,1488,1368
2687,0,0,6,0,-6
2688,1,0,132,0,-132
2689,0,0,26,0,-26
2690,1,1,1402,1912,510
2691,1,1,844,1288,444
2692,1,1,1271,1222,-49
2693,1,0,22,0,-22
2694,1,0,34,0,-34
2695,1,0,3,0,-3
2696,1,0,48,0,-48
2697,1,0,13,0,-13
2698,0,0,102,0,-102
2699,0,0,123,0,-123
2700,1,0,5,0,-5
2701,0,0,57,0,-57
2702,1,0,27,0,-27
2703,1,1,1757,1343,-414
2704,1,1,463,1826,1363
2705,1,1,1538,1229,-309
2706,1,1,463,1521,1058
2707,0,0,10,0,-10
2708,1,1,1320,2111,791
2709,0,0,42,0,-42
2710,1,1,155,2832,2677
2711,0,0,71,0,-71
2712,1,1,596,1541,945
2713,1,1,100,1914,1814
2714,0,0,29,0,-29
2715,1,1,364,1750,1386
2716,0,0,28,0,-28
2717,0,0,8,0,-8
2718,1,0,42,0,-42
2719,1,0,17,0,-17
2720,1,1,686,1452,766
2721,0,0,6,0,-6
2722,1,0,20,0,-20
2723,1,1,578,1705,1127
2724,1,0,14,0,-14
2725,1,1,3196,1404,-1792
2726,0,0,39,0,-39
2727,1,1,1216,2234,1018
2728,1,0,8,0,-8
2729,1,1,389,1812,1423
2730,1,1,2384,1214,-1170
2731,1,0,141,0,-141
2732,1,0,0,0,0
2733,0,0,33,0,-33
2734,1,1,64,1224,1160
2735,1,1,123,1247,1124
2736,0,0,17,0,-17
2737,1,0,55,0,-55
2738,1,1,298,1895,1597
2739,0,0,67,0,-67
2740,1,0,21,0,-21
2741,1,1,403,1224,821
2742,1,0,113,0,-113
2743,1,1,1825,1812,-13
2744,0,0,48,0,-48
2745,1,1,779,1493,714
2746,1,1,546,1477,931
2747,1,0,55,0,-55
2748,1,1,442,1484,1042
2749,0,0,54,0,-54
2750,1,0,37,0,-37
2751,0,0,12,0,-12
2752,1,0,101,0,-101
2753,1,0,10,0,-10
2754,0,0,7,0,-7
2755,1,0,3,0,-3
2756,1,1,288,1904,1616
2757,1,0,59,0,-59
2758,0,0,7,0,-7
2759,1,0,12,0,-12
2760,0,0,112,0,-112
2761,0,0,18,0,-18
2762,0,0,43,0,-43
2763,1,0,21,0,-21
2764,1,1,69,1211,1142
2765,1,1,168,2840,2672
2766,1,1,622,1888,1266
2767,0,0,42,0,-42
2768,1,1,659,1942,1283
2769,1,1,377,1317,940
2770,1,1,364,1211,847
2771,1,1,808,1371,563
2772,1,1,201,1214,1013
2773,1,0,10,0,-10
2774,0,0,104,0,-104
2775,1,1,105,2077,1972
2776,0,0,9,0,-9
2777,1,1,1359,1553,194
2778,1,1,55,2091,2036
2779,1,1,2191,1251,-940
2780,0,0,21,0,-21
2781,1,1,61,2034,1973
2782,0,0,133,0,-133
2783,1,0,1,0,-1
2784,0,0,41,0,-41
2785,1,0,28,0,-28
2786,1,1,365,1574,1209
2787,1,1,289,4383,4094
2788,0,0,25,0,-25
2789,0,0,36,0,-36
2790,1,1,956,1294,338
2791,0,0,63,0,-63
2792,1,0,42,0,-42
2793,1,0,30,0,-30
2794,1,1,79,1845,1766
2795,0,0,152,0,-152
2796,0,0,19,0,-19
2797,1,0,15,0,-15
2798,1,0,216,0,-216
2799,1,0,59,0,-59
2800,1,0,38,0,-38
2801,1,0,7,0,-7
2802,0,0,67,0,-67
2803,0,0,13,0,-13
2804,1,1,333,1300,967
2805,0,0,175,0,-175
2806,1,1,1345,1239,-106
2807,1,0,7,0,-7
2808,0,0,40,0,-40
2809,1,0,160,0,-160
2810,0,0,36,0,-36
2811,1,0,13,0,-13
2812,1,0,15,0,-15
2813,1,1,630,1751,1121
2814,1,1,2525,1542,-983
2815,1,1,535,1523,988
2816,0,0,34,0,-34
2817,1,1,210,2174,1964
2818,1,1,622,1231,609
2819,0,0,7,0,-7
2820,1,0,68,0,-68
2821,0,0,54,0,-54
2822,0,0,50,0,-50
2823,1,1,639,1849,1210
2824,0,0,59,0,-59
2825,0,0,51,0,-51
2826,0,0,40,0,-40
2827,1,1,2437,2448,11
2828,0,0,7,0,-7
2829,1,0,4,0,-4
2830,0,0,37,0,-37
2831,0,0,37,0,-37
2832,1,1,434,1436,1002
2833,0,0,20,0,-20
2834,1,1,558,1366,808
2835,0,0,8,0,-8
2836,0,0,120,0,-120
2837,0,0,45,0,-45
2838,0,0,74,0,-74
2839,1,0,27,0,-27
2840,1,1,1759,1381,-378
2841,1,0,9,0,-9
2842,1,0,14,0,-14
2843,1,0,37,0,-37
2844,0,0,48,0,-48
2845,1,0,5,0,-5
2846,1,0,27,0,-27
2847,1,0,78,0,-78
2848,1,1,1465,1261,-204
2849,1,0,9,0,-9
2850,1,1,222,1538,1316
2851,0,0,172,0,-172
2852,0,0,140,0,-140
2853,0,0,3,0,-3
2854,1,0,27,0,-27
2855,1,0,114,0,-114
2856,1,1,185,1788,1603
2857,0,0,19,0,-19
2858,1,1,558,2090,1532
2859,0,0,21,0,-21
2860,0,0,39,0,-39
2861,0,0,18,0,-18
2862,1,0,48,0,-48
2863,1,1,275,1399,1124
2864,1,1,628,1363,735
2865,1,1,1149,2131,982
2866,0,0,12,0,-12
2867,0,0,128,0,-128
2868,1,0,58,0,-58
2869,1,1,425,1864,1439
2870,1,1,611,2732,2121
2871,1,1,197,1252,1055
2872,1,1,2008,1218,-790
2873,1,1,111,1259,1148
2874,1,1,28,1267,1239
2875,0,0,4,0,-4
2876,0,0,139,0,-139
2877,1,0,102,0,-102
2878,1,1,300,1822,1522
2879,1,1,475,1749,1274
2880,0,0,7,0,-7
2881,0,0,143,0,-143
2882,1,0,6,0,-6
2883,0,0,80,0,-80
2884,0,0,22,0,-22
2885,0,0,105,0,-105
2886,0,0,132,0,-132
2887,0,0,28,0,-28
2888,1,0,85,0,-85
2889,1,0,17,0,-17
2890,0,0,20,0,-20
2891,0,0,25,0,-25
2892,0,0,34,0,-34
2893,0,0,11,0,-11
2894,0,0,95,0,-95
2895,1,0,91,0,-91
2896,1,1,1083,1365,282
2897,0,0,8,0,-8
2898,1,1,285,3331,3046
2899,1,1,172,1238,1066
2900,0,0,40,0,-40
2901,1,1,172,1242,1070
2902,0,0,26,0,-26
2903,0,0,8,0,-8
2904,1,1,285,1215,930
2905,0,0,40,0,-40
2906,0,0,24,0,-24
2907,1,1,204,1220,1016
2908,0,0,43,0,-43
2909,1,0,30,0,-30
2910,0,0,52,0,-52
2911,0,0,68,0,-68
2912,1,0,31,0,-31
2913,1,1,577,2005,1428
2914,1,1,464,1220,756
2915,0,0,49,0,-49
2916,1,1,44,2005,1961
2917,0,0,13,0,-13
2918,1,1,1526,1267,-259
2919,0,0,55,0,-55
2920,1,1,495,1833,1338
2921,0,0,141,0,-141
2922,0,0,2,0,-2
2923,0,0,122,0,-122
2924,1,1,260,1265,1005
2925,1,1,22,1314,1292
2926,1,1,273,1562,1289
2927,1,0,12,0,-12
2928,0,0,6,0,-6
2929,1,1,181,3683,3502
2930,1,1,2146,1617,-529
2931,1,0,76,0,-76
2932,0,0,4,0,-4
2933,1,1,740,1591,851
2934,1,0,22,0,-22
2935,1,1,426,1359,933
2936,1,0,174,0,-174
2937,1,0,26,0,-26
2938,0,0,161,0,-161
2939,0,0,19,0,-19
2940,0,0,36,0,-36
2941,1,1,1134,1500,366
2942,0,0,82,0,-82
2943,1,1,408,1209,801
2944,1,1,569,1343,774
2945,1,0,26,0,-26
2946,0,0,51,0,-51
2947,0,0,14,0,-14
2948,1,1,111,1298,1187
2949,1,0,13,0,-13
2950,1,0,1,0,-1
2951,0,0,43,0,-43
2952,0,0,18,0,-18
2953,0,0,41,0,-41
2954,1,1,734,1353,619
2955,1,1,594,1324,730
2956,0,0,60,0,-60
2957,1,1,606,1691,1085
2958,0,0,152,0,-152
2959,1,0,5,0,-5
2960,1,0,47,0,-47
2961,1,0,50,0,-50
2962,1,1,703,1286,583
2963,0,0,14,0,-14
2964,1,0,196,0,-196
2965,0,0,46,0,-46
2966,0,0,88,0,-88
2967,1,1,679,1264,585
2968,1,1,676,1664,988
2969,0,0,144,0,-144
2970,1,0,17,0,-17
2971,1,1,68,1278,1210
2972,0,0,6,0,-6
2973,1,0,14,0,-14
2974,1,0,9,0,-9
2975,1,0,25,0,-25
2976,0,0,62,0,-62
2977,1,1,402,1713,1311
2978,1,1,224,1389,1165
2979,1,1,217,1277,1060
2980,0,0,72,0,-72
2981,0,0,23,0,-23
2982,0,0,74,0,-74
2983,0,0,123,0,-123
2984,0,0,89,0,-89
2985,0,0,65,0,-65
2986,0,0,4,0,-4
2987,1,1,446,1415,969
2988,1,1,31,1290,1259
2989,1,0,25,0,-25
2990,1,0,32,0,-32
2991,1,1,108,1693,1585
2992,0,0,54,0,-54
2993,0,0,136,0,-136
2994,0,0,75,0,-75
2995,0,0,1,0,-1
2996,0,0,23,0,-23
2997,1,0,17,0,-17
2998,0,0,94,0,-94
2999,0,0,122,0,-122
3000,1,0,3,0,-3
3001,0,0,36,0,-36
3002,0,0,14,0,-14
3003,1,0,87,0,-87
