ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
12347,45,71925.2432272496,0.013848456987097304,1,209,10762,2139,12692
12348,26,41800.295393865345,0.04409896230099058,1,437,7157,2445,9165
12349,18,21300.22904340708,0.11378948569856116,0,28,0,0,-28
12350,49,39711.72093597394,0.07049455014703523,1,422,5683,1436,6697
12351,38,25764.204447849545,0.1425225353179788,0,1,0,0,-1
12352,23,21077.96338557114,0.3669892998117239,0,3,0,0,-3
12353,44,29236.261969904484,0.35580227098045475,1,402,11536,1569,12703
12354,24,144296.1877206645,0.23341843547180346,1,687,5432,1648,6393
12355,43,20287.010580135502,0.059060963847574685,1,145,5353,1569,6777
12356,28,22628.10859429601,0.04553005483950831,1,140,5549,1417,6826
12357,22,20817.700433240894,0.310012049859092,1,634,6567,1519,7452
12358,33,21699.217931427007,0.10830764733750965,0,61,0,0,-61
12359,18,20885.562421473845,0.24053662994236039,1,444,5824,3392,8772
12360,74,25235.202684559317,0.389393364949075,0,11,0,0,-11
12361,50,27869.66324474771,0.004478425486387466,1,157,5569,3545,8957
12362,53,22794.585580346335,0.17411754070280266,1,952,6193,2005,7246
12363,27,28469.29448372223,0.00017157759785447801,1,565,5964,1789,7188
12364,47,46019.33185460939,0.11400134658349205,1,68,6538,1673,8143
12365,21,134648.28960368223,0.09319539670196639,1,647,6745,7264,13362
12366,22,30940.613203317796,0.2191940820669959,1,107,21378,1596,22867
12367,75,20266.946619048762,0.06543742354669245,1,332,7121,1518,8307
12368,26,22084.62069914694,0.07185922356237154,1,181,5446,2014,7279
12369,29,20858.25898446065,0.07075965593812598,0,110,0,0,-110
12370,18,23885.556799938007,0.504983476941477,0,23,0,0,-23
12371,20,24028.040918563183,0.00046321693293466335,0,299,0,0,-299
12372,58,53680.779905327094,0.05482029264475314,1,1871,7052,1469,6650
12373,45,27031.659736048678,0.05488072030835505,1,231,10568,1830,12167
12374,40,22561.816361665806,0.2799969110432824,1,412,9977,1452,11017
12375,55,26478.780146530273,0.16778372616829293,1,385,10487,2787,12889
12376,36,29572.70138499537,0.06015915611340443,1,1225,6661,1798,7234
12377,64,31769.275450833524,0.09855592164235645,1,428,6019,1538,7129
12378,46,26873.94076320037,0.5820349790659501,0,3,0,0,-3
12379,25,21920.637897419165,0.03704773984422618,1,254,7669,1476,8891
12380,43,100456.38501457624,0.11878605331945707,1,720,7423,1857,8560
12381,21,21784.560228318544,0.26436700247366957,0,19,0,0,-19
12382,31,23404.41112738219,0.0044762345148570285,1,246,5262,1439,6455
12383,58,26270.396680587528,0.07720583416749197,1,825,52434,1410,53019
12384,26,21281.822209588045,0.056912658977692626,1,1038,9189,1690,9841
12385,39,24046.0554359651,0.1130935007586727,1,930,54052,1398,54520
12386,35,26955.02296868733,0.4282619588177164,0,16,0,0,-16
12387,25,20945.39731680843,0.04237480003232574,1,111,7591,3313,10793
12388,42,22319.183095768305,0.19624008698728204,0,118,0,0,-118
12389,25,43854.76887860861,0.05695842140724873,1,110,6897,1892,8679
12390,29,21630.914419459834,0.07446937092044469,1,377,5737,2376,7736
12391,21,39013.02698103788,0.12701353447239674,1,444,9079,2347,10982
12392,25,29632.057151728102,0.09948360119626756,1,352,6812,1349,7809
12393,44,26526.459556779868,0.3057695002370632,0,10,0,0,-10
12394,50,25545.01487369279,0.015789876390266966,1,332,11347,1365,12380
12395,54,76441.69273794502,0.0048154233194535,1,784,14374,1427,15017
12396,41,20645.51702404575,0.16409592253707794,1,109,7762,5720,13373
12397,53,105220.50497977131,0.005310016155456049,0,65,0,0,-65
12398,29,22997.858378985195,0.06309707973010738,1,978,9192,1380,9594
12399,46,35105.82403536748,0.06632683437276404,1,337,7443,2907,10013
12400,50,22462.213304226272,0.15924594593295024,1,430,12907,1591,14068
12401,51,27763.177109548666,0.209026768800132,1,179,6595,1690,8106
12402,21,23809.96310559404,0.2403652659624848,1,580,7086,1388,7894
12403,25,23942.231185442528,0.04460436258647568,1,101,7529,1380,8808
12404,26,21391.27654922526,0.01893187841596917,1,88,10006,2369,12287
12405,32,21048.524463829668,0.4389782853431671,1,2875,9406,1436,7967
12406,65,22237.2758043007,0.033846632010426626,1,263,5517,1393,6647
12407,67,20190.209158239224,0.006198559563203129,0,32,0,0,-32
12408,43,24886.17709118913,0.20494740526870062,1,517,11662,1416,12561
12409,75,20046.50694105945,0.2318598912435327,1,1369,7266,3812,9709
12410,49,21920.644818744007,0.05723136557819349,1,268,5629,2536,7897
12411,19,31798.75669676675,0.03271530683277196,1,812,20128,1644,20960
12412,29,20301.32944819976,0.11051879568687917,0,112,0,0,-112
12413,74,53800.049075085604,0.050074951329354286,1,232,5843,1460,7071
12414,32,28975.25346712526,0.11778978208121589,1,763,6448,3257,8942
12415,22,20610.090820364087,0.24604253261678335,1,232,8744,1744,10256
12416,49,38933.70446341418,0.05518721125692701,1,144,5441,1787,7084
12417,34,21567.200569645214,0.0830639477089385,1,1966,10019,2439,10492
12418,67,52523.143412992984,0.07954174710259043,1,217,5779,1372,6934
12419,21,60348.13572245596,0.1326438492100372,0,47,0,0,-47
12420,69,22092.258018735003,0.26739523027466466,1,333,10141,1861,11669
12421,39,27255.96387224492,0.032900389947455325,1,363,14321,1372,15330
12422,21,23287.90676076357,0.14459779999284794,1,249,6728,1724,8203
12423,21,24625.150795508773,0.011088673074637559,1,238,6151,1346,7259
12424,60,21111.204372581637,0.08240174994826027,1,71,9356,1442,10727
12425,35,43790.838829567365,0.0458082438745601,0,13,0,0,-13
12426,27,26083.805458528343,0.04629220326492219,0,32,0,0,-32
12427,38,29202.286259528384,0.05683006538357698,1,103,6057,1495,7449
12428,49,63388.29696885756,0.0832050132352292,1,411,5245,2605,7439
12429,72,25910.51009182512,0.19840776835840604,1,679,7042,1615,7978
12430,19,22228.964429107553,0.0017685429324368978,0,64,0,0,-64
12431,74,24320.047616886415,0.025992894162665283,0,44,0,0,-44
12432,27,29795.98076851682,0.07449597954073905,1,1668,9004,1949,9285
12433,26,27984.958322621627,0.04823188942773608,0,9,0,0,-9
12434,53,41367.721278632736,0.07657716100829194,1,194,9567,1716,11089
12435,19,20221.78237364725,0.06541631294061821,1,885,5399,1658,6172
12436,34,84601.58996969138,0.22126545596645364,0,192,0,0,-192
12437,53,26494.852798979395,0.003969266223088249,0,43,0,0,-43
12438,22,24080.093466723272,0.09576815567078656,1,36,7564,1389,8917
12439,32,28939.587498193665,0.0175557308606173,1,319,6420,2934,9035
12440,63,22385.069584698093,0.2183345333907542,0,19,0,0,-19
12441,32,21675.94032368792,0.004415610714744611,1,266,8751,1900,10385
12442,21,20738.620009147373,0.030141919447998728,1,295,5453,1353,6511
12443,46,33918.200015300434,0.031631087778043146,1,868,11792,1433,12357
12444,31,45679.40381596313,0.08108161990661426,1,697,13484,2129,14916
12445,33,41315.441948425134,0.06930184787059179,1,608,6151,1518,7061
12446,40,27523.024451198376,0.07056721617514065,0,13,0,0,-13
12447,68,43482.00439486814,0.0037262178881155472,1,647,7667,1423,8443
12448,59,26279.855993994566,0.03745190261988647,1,308,5461,1649,6802
12449,25,31059.856067724824,0.1056012997414748,1,82,5961,2156,8035
12450,22,43060.31710185895,0.11195838365131953,1,199,6256,3304,9361
12451,64,27624.373033458774,0.027063285983069573,1,91,5954,1341,7204
12452,30,20038.47173857404,0.08988642152480669,1,2302,11908,2087,11693
12453,45,29061.230139854088,0.05786960004385654,1,1225,5742,1464,5981
12454,30,20129.35155504822,0.16908610131044097,1,1384,6468,1617,6701
12455,28,24689.373983714086,0.07389805612187987,0,19,0,0,-19
12456,34,22485.856383546623,0.01981294051829603,1,1818,5327,2444,5953
12457,36,21812.437992728024,0.06277691049451778,0,1,0,0,-1
12458,38,23969.709341721325,0.1979512335977846,0,15,0,0,-15
12459,68,28188.973528361254,0.0353175798428071,1,744,7083,1340,7679
12460,32,24602.15864123542,0.0017825347780417152,1,148,5501,1753,7106
12461,54,27080.083711993884,0.03376365463029246,1,551,7814,1338,8601
12462,21,21193.2422406428,0.015698195287800008,1,97,6774,1484,8161
12463,20,45123.39262377527,0.47918425670146436,0,22,0,0,-22
12464,27,24529.522452546636,0.07022058162704771,1,112,15096,1878,16862
12465,48,36302.084844590696,0.030336879528388268,1,367,5624,1349,6606
12466,22,28545.964786310906,0.1710528508735534,0,63,0,0,-63
12467,40,25320.227280438732,0.05958705728392523,1,997,6712,1386,7101
12468,30,25237.058052210148,0.3897447883544401,0,21,0,0,-21
12469,45,29269.978103081037,0.15473300544061108,1,304,21274,1390,22360
12470,49,20505.601682856857,0.17659982555052028,1,1255,15061,1362,15168
12471,31,35168.77451328766,0.15782666116204586,1,1660,6968,1883,7191
12472,37,21110.203998003708,0.09062435942531327,1,686,5305,12014,16633
12473,35,22228.894012329245,0.07361480825215339,1,84,9891,1437,11244
12474,44,20745.01933350366,0.13770226825578485,1,1528,9099,1586,9157
12475,34,20507.83548723211,0.11452860028666063,1,57,6921,1350,8214
12476,30,30406.61953703473,0.3189258381549097,1,622,22668,1476,23522
12477,29,37006.54585365014,0.44766533274174597,1,119,5515,1798,7194
12478,69,35205.6528915828,0.04805173498344943,1,145,8457,1436,9748
12479,32,33911.45760882891,0.011027907421877233,1,133,23634,1552,25053
12480,33,21817.937343149,0.009958025141352507,1,926,7484,1454,8012
12481,28,49047.91767199032,0.33761244590433537,1,1234,7961,1726,8453
12482,72,38160.416242715706,0.17704464076396267,1,729,9021,1431,9723
12483,22,36373.1444454442,0.3103649744688417,1,703,5797,2632,7726
12484,55,28234.059179873577,0.02373020482660114,1,1256,29405,1676,29825
12485,22,20593.412527563698,0.15404390976481802,1,703,6052,1362,6711
12486,22,57677.44544850242,0.03436443516901942,1,170,11045,2795,13670
12487,53,23597.505496189176,0.0899632780803031,1,163,18131,1733,19701
12488,58,20580.801838201085,0.0010667038642609796,1,63,7415,1389,8741
12489,43,22155.725990459134,0.08027879979673605,1,144,5717,2196,7769
12490,51,22941.169791314016,0.10452342748213286,1,187,6685,1717,8215
12491,63,32993.76114550314,0.05409777022206053,1,842,5426,1962,6546
12492,19,75196.98410234989,0.16352537338484568,0,206,0,0,-206
12493,27,24964.26964699582,0.2882049719700525,0,87,0,0,-87
12494,18,20886.607278443444,0.15121975788233377,1,288,5618,1379,6709
12495,43,26404.798182553655,0.24280825574627635,1,657,6133,2384,7860
12496,23,205988.65873665916,0.29717284176202835,1,1652,18525,2513,19386
12497,27,23771.03733808837,0.08031405893897234,1,70,5849,2194,7973
12498,54,25316.524282258008,0.2569197021771842,1,1784,7916,1834,7966
12499,74,59280.88133599466,0.21506308206258368,1,702,5691,1494,6483
12500,31,24457.533067018176,0.11417350179754018,0,51,0,0,-51
12501,29,25522.897989925845,0.08236938937538787,1,204,5698,1517,7011
12502,20,29666.910931471488,0.04866193734292354,1,732,7711,1369,8348
12503,51,20112.054642753566,0.010008064221071835,1,846,5600,1571,6325
12504,19,26166.726584742475,0.19821064959203344,1,972,10276,1668,10972
12505,51,28289.98144557344,0.15189338275467723,1,724,10301,1869,11446
12506,22,22804.716889372336,0.2503277547545931,1,515,5835,1746,7066
12507,60,26546.38430556809,0.05909374391154933,0,84,0,0,-84
12508,43,29599.49037590013,0.526249005798625,1,571,6284,1534,7247
12509,48,20285.78159168887,0.06112256656968333,1,406,6353,3755,9702
12510,53,23498.248263308873,0.29765147373890505,1,125,8354,2105,10334
12511,50,21827.55574835086,0.0610655678057417,1,670,6236,3031,8597
12512,52,41143.91487789617,0.19024385871290497,0,43,0,0,-43
12513,53,32940.04755194562,0.04831841257687684,1,234,5805,1832,7403
12514,28,21331.37341783281,0.2791995535712635,1,545,6383,1865,7703
12515,63,25375.703513657576,0.013140616095944286,1,157,6474,1715,8032
12516,75,28874.823216215264,0.02510329926126882,1,569,6761,1521,7713
12517,60,32530.080741767357,0.3556353317587392,1,2,5930,1895,7823
12518,34,21405.62042464687,0.0620202894252554,1,880,5793,1745,6658
12519,35,23773.159845897633,0.13254145611110926,1,744,20385,1524,21165
12520,53,20978.93406360548,0.2357971938999345,0,45,0,0,-45
12521,43,58750.506200012394,0.042434989676170355,1,565,6109,1513,7057
12522,59,24309.432040487758,0.16317362614774916,1,128,10165,4419,14456
12523,38,21830.97294158519,0.036554239249638014,0,16,0,0,-16
12524,46,52306.622122734065,0.10388802030044242,0,20,0,0,-20
12525,40,24426.782451415318,0.014834298872529478,0,38,0,0,-38
12526,19,20143.238653271994,0.03934696339858391,1,17,11132,1837,12952
12527,23,25398.592651526775,0.1848206098113452,1,227,5427,1934,7134
12528,55,25249.361081635714,0.06950572554556649,1,77,5502,1421,6846
12529,61,21234.00030778592,0.0731040957268264,1,2541,12099,1394,10952
12530,62,26567.428504638705,0.06723725627254311,1,122,6594,4283,10755
12531,26,20142.942707409387,0.04858782868976983,1,1083,10565,1498,10980
12532,21,22449.30849694099,0.27829440221019275,1,153,5654,1610,7111
12533,18,22826.809114972177,0.09335971269716803,1,553,6439,1518,7404
12534,19,20571.754508164726,0.3729588205243722,1,135,65182,2919,67966
12535,22,25492.29891919589,0.04485877273804576,1,884,14264,1517,14897
12536,68,28573.065871841587,0.11881181623532241,1,2344,6950,1625,6231
12537,48,38649.126235052485,0.08710547125237858,1,219,5537,2015,7333
12538,28,27726.051013784407,0.016123752291343003,0,31,0,0,-31
12539,38,22735.0453446553,0.27868121032412946,1,401,5564,4240,9403
12540,64,32425.382688135596,0.02363210010667913,1,626,10395,1660,11429
12541,48,31333.3367931778,0.043387038607022047,0,225,0,0,-225
12542,60,27431.229732518805,0.0304460576475033,1,432,11442,1572,12582
12543,63,45066.32519246744,0.05303316288204032,1,138,7671,1385,8918
12544,19,22592.06918674483,0.1356533675267812,1,610,6764,1379,7533
12545,19,30518.415258787958,0.1675028851632756,1,1156,5479,1810,6133
12546,26,31527.9232170166,0.060931677052838286,1,776,12068,1781,13073
12547,37,43305.629002297224,0.0891608828122332,1,302,9659,1521,10878
12548,33,46011.08731262735,0.07094484695171518,0,259,0,0,-259
12549,57,25051.64368838471,0.02265359087268078,1,787,6398,1402,7013
12550,40,23281.51695424544,0.3035843518804278,1,135,6809,1545,8219
12551,36,43094.10598427541,0.14185574790533167,1,66,5881,1505,7320
12552,48,30530.601890350536,0.021180586085746366,0,11,0,0,-11
12553,32,61134.4002900648,0.04390063625854906,1,258,5305,5991,11038
12554,49,27668.42463859845,0.09871331149338923,1,837,5577,2383,7123
12555,37,26865.148939205545,0.15329273549833927,1,136,5878,1836,7578
12556,23,34119.6415865667,0.0345824263773327,1,1682,7257,1670,7245
12557,34,20248.124028725968,0.1825175370885293,1,137,10284,2251,12398
12558,18,33561.726184860585,0.2611360799933221,1,636,5599,2270,7233
12559,29,21790.44472209354,0.07131829659554466,1,963,6927,1960,7924
12560,56,21311.89209258206,0.04173419496797252,0,88,0,0,-88
12561,47,56571.745632999024,0.17728723011534803,0,8,0,0,-8
12562,25,20085.393064007403,9.251311846027638e-05,1,36,8185,3122,11271
12563,35,36253.88064408496,0.1433056870354727,1,1397,13421,1500,13524
12564,26,68239.25551620459,0.008587518902599053,1,258,12934,1877,14553
12565,24,36094.12938232889,0.030098054411207248,1,808,10003,4592,13787
12566,72,26113.202693134946,0.1785489843843084,1,343,6142,1571,7370
12567,19,26205.455330957826,0.03693003130410935,1,495,9964,1691,11160
12568,61,23684.97516500428,0.11045061979557799,1,1573,7759,4072,10258
12569,21,30469.532342402243,0.059482470746595587,1,173,7038,1871,8736
12570,31,20440.887604435015,0.16581514080481166,0,26,0,0,-26
12571,35,39399.303069659705,0.038762059784407416,1,25,7295,1485,8755
12572,56,26960.478512884685,0.14178103354729107,1,565,10056,1583,11074
12573,24,43462.01822822615,0.16980474936916876,1,586,5505,2234,7153
12574,36,31671.914192613927,0.33149307404508593,0,52,0,0,-52
12575,30,21920.3741309656,0.08195091557286364,1,188,15262,1340,16414
12576,34,32443.75018069514,0.00027319100667472603,1,1107,8748,1897,9538
12577,46,31073.634424008844,0.014450733460319765,1,559,15657,2875,17973
12578,23,23494.380587211304,0.47594656975826355,1,358,8704,1910,10256
12579,27,29521.04953884867,0.0888897542272248,1,213,6508,2300,8595
12580,51,35091.15364519359,0.1618457901532937,1,573,9035,1878,10340
12581,26,24194.91572696834,0.06540279964569912,1,533,6726,1463,7656
12582,27,38815.8086069671,0.020765486330763434,1,365,12750,1498,13883
12583,47,21494.48133515556,0.07227893721473524,0,7,0,0,-7
12584,45,32504.746714498247,0.13048357422398438,1,610,9479,2228,11097
12585,57,20648.130607699386,0.05346025263624529,0,5,0,0,-5
12586,37,28999.425221787835,0.5027594725596284,1,3104,6375,1929,5200
12587,33,20295.45524570689,0.23155763741870103,1,1380,7017,1921,7558
12588,27,21491.719558980007,0.2818903681942812,0,23,0,0,-23
12589,45,23867.53334427354,0.03337634572390557,1,70,5537,1595,7062
12590,24,32392.53656380637,0.16175685941518572,0,15,0,0,-15
12591,53,20260.94139748834,0.1404908718527741,1,212,8603,1340,9731
12592,66,21409.322781893065,0.09458179524674376,1,64,5643,1368,6947
12593,39,24236.69805503919,0.14222779234604035,1,223,10114,1815,11706
12594,74,44084.98005116928,0.13019270481396528,0,34,0,0,-34
12595,62,22175.45365114786,0.18907749738610652,0,32,0,0,-32
12596,66,48895.83440039854,0.043367345980615424,1,137,6421,1388,7672
12597,37,23294.12120965561,0.11583428658829675,1,1624,39595,4741,42712
12598,73,22135.844271433445,0.17249552854821582,1,307,18042,1889,19624
12599,39,20023.88351938458,0.0018458463467458692,1,1260,8647,1653,9040
12600,61,46089.61795071817,0.11230834072160963,1,321,8731,1532,9942
12601,62,88610.66403327591,0.04562798959196312,1,80,7089,1419,8428
12602,39,37961.70266524173,0.1454757770792706,0,55,0,0,-55
12603,18,24607.118194702813,0.0052178283668531476,1,273,6323,1364,7414
12604,48,72394.98393906171,0.19953025731495383,1,469,5479,4916,9926
12605,36,30619.381705725056,0.027237315655396638,0,0,0,0,0
12606,27,23333.49293526856,0.0033329413006315646,1,538,5355,2100,6917
12607,75,29883.822693646845,0.06100895786633774,1,640,5470,1811,6641
12608,42,29275.19879212825,0.02572917627798213,0,73,0,0,-73
12609,34,20072.459597924888,0.09591756613118183,1,514,7031,1378,7895
12610,67,26930.263392626646,0.011331879289713909,0,17,0,0,-17
12611,48,25277.737666440007,0.33021014444182,0,52,0,0,-52
12612,36,26480.42812434421,0.008821477953396682,1,960,25326,1618,25984
12613,52,51001.117030753616,0.1058076080539172,1,84,5685,1493,7094
12614,18,27680.157727507518,0.1677021552147407,1,183,16776,1700,18293
12615,52,22868.48742658292,0.589237578603439,1,1126,9722,1567,10163
12616,57,67730.94514720516,0.21164302162833826,1,631,5628,1859,6856
12617,53,27037.084408245202,0.0789722596498253,1,106,5638,2320,7852
12618,50,22817.541285691797,0.10475330536480154,1,864,8568,1500,9204
12619,57,24143.779254438974,0.10181949302070786,1,699,6323,4350,9974
12620,47,23675.224868311998,0.18769843257120333,1,153,19796,2180,21823
12621,61,24900.30837777669,0.020838764260855788,1,319,10881,1653,12215
12622,51,25751.42359094654,0.09180054167632618,1,1813,13514,1639,13340
12623,24,20253.32769353018,0.040351932279390594,1,598,18154,1384,18940
12624,36,23672.183518318583,0.02035794423331071,1,45,5997,1594,7546
12625,52,23181.089064643373,0.021754351195960843,0,5,0,0,-5
12626,65,35495.451740269,0.19812122536761004,1,376,8713,1384,9721
12627,45,25881.680626981957,0.08636299074719758,1,907,18071,1335,18499
12628,18,22558.458585832817,0.5082820071799424,0,52,0,0,-52
12629,21,28716.88551416871,0.05515361368441554,1,423,6075,1815,7467
12630,49,21749.12526115564,0.31034615037117275,0,21,0,0,-21
12631,33,86961.17141909225,0.041621935750305136,1,317,5553,1597,6833
12632,46,23707.132183870082,0.31656671407825154,1,53,6034,1623,7604
12633,43,20146.81214875816,0.2325601384802007,1,848,7722,1495,8369
12634,40,30494.83648503701,0.25803342695656284,1,464,6071,1512,7119
12635,22,46378.295561709165,0.21608240298998896,1,655,5246,3083,7674
12636,59,20347.352413620894,0.03980548028245873,1,85,5793,1754,7462
12637,57,21262.670340231565,0.1545846184667504,1,175,5481,2074,7380
12638,20,24568.115569966383,0.08586056652443966,1,299,6835,1522,8058
12639,57,53532.746098238065,0.10318339189952548,1,444,5411,1898,6865
12640,36,20175.46970666096,0.16274637618840895,1,258,6945,2022,8709
12641,34,20360.5471308637,0.05281412407009575,1,379,15546,1553,16720
12642,32,25977.707428107922,0.16407951536079896,1,1080,9123,1522,9565
12643,38,20249.42409524358,0.09927724911291773,1,586,6574,1379,7367
12644,51,32501.33616185321,0.548239323267951,0,92,0,0,-92
12645,20,22363.13423976251,0.07101564937629043,1,872,6347,3292,8767
12646,49,22309.5647349303,0.13190992314962707,0,1,0,0,-1
12647,29,21611.931832272898,0.14089366624358948,1,199,5404,2821,8026
12648,19,30800.21566869944,0.235630526904523,1,534,11463,1379,12308
12649,58,24723.93841652496,0.37574721766776115,0,14,0,0,-14
12650,23,29235.051857306335,0.13523798654126748,1,1213,7731,1649,8167
12651,70,22877.472982725107,0.216482341936373,1,62,8115,1511,9564
12652,18,22575.090713680558,0.15976201689453923,0,97,0,0,-97
12653,58,27178.12938551071,0.0482575679234822,1,93,8028,1654,9589
12654,21,22069.517654361203,0.12161840304738288,1,484,5815,1417,6748
12655,69,32120.33576467359,0.04697278711934305,0,68,0,0,-68
12656,29,26243.425083565664,0.3092922227538049,0,7,0,0,-7
12657,31,33344.46609083644,0.1467386740995883,1,524,7344,1457,8277
12658,32,24187.534759320428,0.17680400316840753,1,1551,6612,1450,6511
12659,18,22793.44273484362,0.17446931368517754,0,35,0,0,-35
12660,23,27099.45978063268,0.029421094640154542,1,403,6661,1628,7886
12661,19,237299.53907188083,0.20031343197243381,0,24,0,0,-24
12662,62,32352.397807491165,0.05576718972219052,1,1887,5247,1596,4956
12663,39,43694.46661773729,0.07120273136441903,1,287,6929,4349,10991
12664,55,20657.805273005895,0.21944736935406864,0,42,0,0,-42
12665,72,24168.04646157425,0.2922417742741626,1,590,5987,1496,6893
12666,42,25909.692155252458,0.03454802617857184,1,776,5677,6842,11743
12667,28,27529.105771913717,0.06373499858260508,1,1119,6704,2292,7877
12668,71,24406.54206575495,0.017999534876863937,1,141,17398,1702,18959
12669,47,20663.95603367886,0.12244666463047271,1,576,9708,1749,10881
12670,30,46695.62123624284,0.005871402220605162,0,30,0,0,-30
12671,21,26451.973514500347,0.29983185963715686,0,11,0,0,-11
12672,27,21631.264094675495,0.3628739970294704,1,702,5525,1591,6414
12673,38,31233.09894222892,0.036035190133253334,0,261,0,0,-261
12674,39,20252.751853617574,0.004800161158556831,1,609,6205,2128,7724
12675,30,21256.992597086333,0.29900505735464133,1,224,6433,1340,7549
12676,34,31930.01730210915,0.07639377149269623,1,305,5739,1363,6797
12677,35,20441.9128937493,0.22773796520926268,1,118,5536,2061,7479
12678,28,41641.178777348905,0.1254431423984893,1,487,6331,1455,7299
12679,49,40913.2586292655,0.3907400663509242,1,797,8562,6640,14405
12680,48,33454.07502422608,0.2685698421729942,0,38,0,0,-38
12681,41,23512.724264629764,0.02023197969501715,1,554,5261,1583,6290
12682,64,55247.63768583784,0.17981985253757657,0,43,0,0,-43
12683,70,22815.822323392862,0.03281771215376953,0,0,0,0,0
12684,21,28690.132267752582,0.07438771492321727,1,947,5254,1517,5824
12685,18,29979.581853179876,0.038546912604098406,1,47,7042,2381,9376
12686,19,25099.30402494023,0.07129911986783254,1,256,5957,6191,11892
12687,55,23703.552545022114,0.03560715740148695,1,187,7765,1979,9557
12688,21,23719.215316469978,0.06962820054891983,0,10,0,0,-10
12689,58,27129.01407839617,0.014378668084989181,0,80,0,0,-80
12690,23,25186.381337545386,0.07270667333036114,1,262,5241,3461,8440
12691,36,49562.212044510416,0.10312514299213538,1,1155,5494,1725,6064
12692,43,20655.198491004663,0.13355849648182985,1,456,6892,1908,8344
12693,20,22151.339166401893,0.1491036272548372,1,88,11812,1395,13119
12694,22,21132.309057059414,0.025050873030104795,1,438,6568,2754,8884
12695,64,23885.933574162802,0.07851035388243092,1,885,5675,2023,6813
12696,45,21931.576597546653,0.04768018766663281,1,685,6142,2647,8104
12697,41,103378.70665154513,0.07300230678295305,1,49,11978,1647,13576
12698,22,28844.7535315646,0.19764332890171263,1,22,5429,1484,6891
12699,21,23382.73532985356,0.016614068407553084,0,87,0,0,-87
12700,60,20881.061481436762,0.05478751302289641,1,220,5850,3353,8983
12701,51,31897.95313571879,0.05817813549905245,1,1212,9924,1502,10214
12702,31,22673.09708262985,0.11548257959736004,1,53,6878,1836,8661
12703,69,25915.439874410975,0.05305977245406165,1,29,8030,1820,9821
12704,35,22220.768208446698,0.1818690941337576,1,819,5813,1376,6370
12705,25,20213.40423989682,0.5384178472651919,1,316,6007,3881,9572
12706,31,23175.808794598302,0.024243195731851738,1,688,6000,1706,7018
12707,18,22789.580078013452,0.1090941108748767,0,8,0,0,-8
12708,46,21482.67611750574,0.12683020039956186,1,414,5720,1636,6942
12709,18,21901.546343333164,0.07620588972192753,0,34,0,0,-34
12710,22,21634.556858562744,0.09530716905839752,1,77,6789,1580,8292
12711,39,20782.001357901154,0.11547927935708506,1,101,29654,1428,30981
12712,26,27695.27435930586,0.12959968913027659,1,407,5953,1491,7037
12713,20,23041.721909874046,0.1795648225904551,1,185,9733,3487,13035
12714,41,22732.178128872343,0.3644212862870515,1,134,9409,1399,10674
12715,20,21772.80572774232,0.05264726390846184,1,653,6259,3082,8688
12716,18,20099.597307892298,0.04452718763489307,1,554,10120,1604,11170
12717,75,23634.679067418067,0.14614827685108556,0,59,0,0,-59
12718,45,20920.091075528973,0.09730351747999151,1,122,13863,1618,15359
12719,27,36702.37271775931,0.09870255883525175,1,113,5269,1950,7106
12720,50,28931.76482695962,0.023412149301250393,1,224,10962,1437,12175
12721,26,33872.47976644062,0.003948721501226746,1,108,5561,1884,7337
12722,23,30248.38591474675,0.0885476938216463,1,672,5645,1582,6555
12723,26,24907.07229843893,0.19777590532921174,1,185,16832,1521,18168
12724,45,22474.101061752655,0.027594705682881398,1,1184,5742,2152,6710
12725,26,50495.58555083513,0.12017844312956093,0,82,0,0,-82
12726,43,36739.52602883853,0.2729681326986102,1,140,7255,2353,9468
12727,31,39192.50534807553,0.04427888057677564,1,446,11957,2644,14155
12728,30,23710.481571366974,0.011716107065562963,1,268,13182,1518,14432
12729,28,21784.59986216679,0.031042071581734266,0,59,0,0,-59
12730,26,20313.458061874666,0.13757614543074728,1,384,7137,2696,9449
12731,19,24759.295275311655,0.01077545140553016,1,2607,6501,1334,5228
12732,26,26771.6844923679,0.20094519633379998,0,25,0,0,-25
12733,22,37378.31496421346,0.025319328767659886,1,445,7277,1341,8173
12734,45,25285.783234562692,0.08665960385640942,1,146,9571,1425,10850
12735,41,20792.847654649195,0.04260777741578015,1,450,10880,1783,12213
12736,20,21358.735343949906,0.14657158529231845,0,9,0,0,-9
12737,42,20321.91095478153,0.05937193972799509,1,148,16577,1526,17955
12738,19,21387.271530965558,0.06972696015646405,1,215,9076,1710,10571
12739,22,29249.379939409504,0.11831177883828471,1,305,5381,1849,6925
12740,23,22535.1272813667,0.13260978748490246,0,102,0,0,-102
12741,58,21844.246415709804,0.06353490537679138,0,7,0,0,-7
12742,34,57464.465655833876,0.38866802733448697,1,40,19100,1476,20536
12743,22,41247.34873179031,0.06811207142266408,1,1257,13344,2184,14271
12744,31,31010.34416375911,0.10119731022498525,0,65,0,0,-65
12745,51,21116.98492137496,0.2736318511234391,1,1746,7726,2303,8283
12746,19,23687.418525447218,0.32010467845034274,1,1440,5654,1604,5818
12747,52,23780.08243206135,0.04682598579553961,1,960,15691,4767,19498
12748,74,20329.66701139165,0.10211918315492641,0,173,0,0,-173
